timestamp,from_account,to_account,amount,country_from,country_to,is_international,is_suspicious
2025-11-04 08:54:00,P069,P047,185.27,SE,DE,true,false
2025-11-04 08:56:00,P023,P039,475.14,SE,NO,true,false
2025-11-04 08:58:00,P061,B006,576.91,NL,NO,true,false
2025-11-04 09:02:00,B005,P074,1452.23,NL,GB,true,false
2025-11-04 09:07:00,P074,P038,284.36,SE,DE,true,false
2025-11-04 09:09:00,P080,P075,266.77,FI,CY,true,false
2025-11-04 09:14:00,P029,P003,1069.33,NO,SE,true,false
2025-11-04 09:17:00,P060,P077,1189.58,FI,SE,true,false
2025-11-04 09:17:00,P041,B019,557.50,SE,FI,true,false
2025-11-04 09:19:00,P079,P066,817.95,NO,SE,true,false
2025-11-04 09:19:00,P038,B017,486.70,NL,SE,true,false
2025-11-04 09:20:00,P074,B014,13757.00,SE,SE,false,true
2025-11-04 09:21:00,B014,P053,13757.00,SE,SE,false,true
2025-11-04 09:22:00,P011,P027,1127.06,GB,FI,true,false
2025-11-04 09:23:00,P074,P061,338.51,DE,DK,true,false
2025-11-04 09:23:00,P053,X900,13757.00,SE,CY,true,true
2025-11-04 09:24:00,P078,P016,163.53,NO,NO,false,false
2025-11-04 09:25:00,P003,P024,1426.53,DK,SE,true,false
2025-11-04 09:26:00,P027,P003,1177.43,SE,DK,true,false
2025-11-04 09:26:00,B002,P077,506.55,DE,NL,true,false
2025-11-04 09:27:00,P054,B018,54.64,DK,GB,true,false
2025-11-04 09:29:00,P006,P010,503.35,SE,SE,false,false
2025-11-04 09:32:00,B013,P011,519.90,DK,DE,true,false
2025-11-04 09:32:00,P069,P051,353.15,DE,NL,true,false
2025-11-04 09:34:00,B010,P022,1016.02,DK,DE,true,false
2025-11-04 09:35:00,P053,P046,1131.90,DE,CY,true,false
2025-11-04 09:37:00,B004,P054,1461.89,DE,NO,true,false
2025-11-04 09:38:00,B013,B002,1222.47,SE,DE,true,false
2025-11-04 09:38:00,P052,P024,1023.75,DK,SE,true,false
2025-11-04 09:39:00,P037,B014,1073.81,NL,CY,true,false
2025-11-04 09:40:00,P004,P080,351.81,CY,CY,false,false
2025-11-04 09:44:00,P080,P032,1379.79,GB,CY,true,false
2025-11-04 09:47:00,B009,B020,294.86,GB,SE,true,false
2025-11-04 09:47:00,P063,P031,575.42,GB,SE,true,false
2025-11-04 09:48:00,P060,P037,1242.68,NL,SE,true,false
2025-11-04 09:48:00,P060,B004,274.96,SE,DE,true,false
2025-11-04 09:52:00,P057,P020,703.68,NL,NO,true,false
2025-11-04 09:53:00,P056,P015,1194.59,CY,DK,true,false
2025-11-04 09:59:00,P072,P002,527.57,FI,FI,false,false
2025-11-04 09:59:00,P023,P052,446.84,GB,FI,true,false
2025-11-04 10:00:00,B006,P009,526.70,DK,NO,true,false
2025-11-04 10:02:00,B018,P018,239.08,DK,SE,true,false
2025-11-04 10:04:00,P054,P034,1327.37,GB,SE,true,false
2025-11-04 10:09:00,P032,Shop02,734.23,DK,SE,true,false
2025-11-04 10:14:00,P048,P073,556.83,DK,DK,false,false
2025-11-04 10:14:00,P020,P036,920.79,SE,NO,true,false
2025-11-04 10:14:00,B009,B012,694.98,SE,CY,true,false
2025-11-04 10:15:00,P060,B013,1444.46,SE,SE,false,false
2025-11-04 10:16:00,P047,B013,772.72,GB,DE,true,false
2025-11-04 10:17:00,P071,P036,155.21,NO,SE,true,false
2025-11-04 10:21:00,B003,B009,129.62,NL,NO,true,false
2025-11-04 10:22:00,P064,P059,862.72,SE,GB,true,false
2025-11-04 10:23:00,P052,B012,1392.54,NL,DE,true,false
2025-11-04 10:28:00,P062,B013,108.48,DE,SE,true,false
2025-11-04 10:30:00,B012,P026,497.63,DK,SE,true,false
2025-11-04 10:30:00,P080,P022,1459.16,SE,CY,true,false
2025-11-04 10:32:00,B003,P015,1209.46,FI,SE,true,false
2025-11-04 10:34:00,B015,P069,1311.47,SE,NL,true,false
2025-11-04 10:36:00,P067,P032,382.14,SE,NO,true,false
2025-11-04 10:38:00,P038,P050,400.81,NO,SE,true,false
2025-11-04 10:40:00,P061,B008,154.63,FI,SE,true,false
2025-11-04 10:40:00,P013,P043,770.98,DK,GB,true,false
2025-11-04 10:41:00,P022,P068,733.44,NL,DE,true,false
2025-11-04 10:43:00,P078,P057,1484.78,SE,NL,true,false
2025-11-04 10:43:00,B007,P053,1303.25,NL,DE,true,false
2025-11-04 10:43:00,P038,P020,1120.73,SE,SE,false,false
2025-11-04 10:45:00,B020,P078,977.69,GB,SE,true,false
2025-11-04 10:45:00,P021,P073,958.16,NL,NL,false,false
2025-11-04 10:47:00,P077,Shop02,988.09,GB,GB,false,false
2025-11-04 10:48:00,P015,B013,270.05,DE,FI,true,false
2025-11-04 10:48:00,P034,P044,457.03,NL,FI,true,false
2025-11-04 10:50:00,P016,P014,236.06,DK,CY,true,false
2025-11-04 10:50:00,P058,B010,401.72,DK,CY,true,false
2025-11-04 10:54:00,P028,P075,468.38,CY,SE,true,false
2025-11-04 10:54:00,P065,P041,794.54,DE,NL,true,false
2025-11-04 10:55:00,P025,P021,697.50,NO,SE,true,false
2025-11-04 10:57:00,P004,P027,874.85,NL,NO,true,false
2025-11-04 10:57:00,P030,B015,319.74,SE,DE,true,false
2025-11-04 11:00:00,P041,P066,716.35,SE,SE,false,false
2025-11-04 11:03:00,P027,P030,381.03,CY,NL,true,false
2025-11-04 11:04:00,B018,P056,1016.00,SE,NL,true,false
2025-11-04 11:05:00,P061,P026,167.82,CY,NO,true,false
2025-11-04 11:09:00,P040,P043,1095.53,FI,NL,true,false
2025-11-04 11:10:00,P025,B019,606.44,SE,SE,false,false
2025-11-04 11:19:00,B001,P057,184.98,SE,NL,true,false
2025-11-04 11:19:00,P041,B019,804.99,SE,DK,true,false
2025-11-04 11:19:00,P055,P073,602.44,DE,SE,true,false
2025-11-04 11:20:00,P055,Shop02,585.96,GB,GB,false,false
2025-11-04 11:21:00,B002,B008,817.11,SE,NO,true,false
2025-11-04 11:29:00,P013,P069,1324.83,SE,FI,true,false
2025-11-04 11:29:00,B019,P036,48.83,NO,NO,false,false
2025-11-04 11:32:00,P062,P066,439.96,DK,DK,false,false
2025-11-04 11:38:00,P063,P039,862.61,CY,DE,true,false
2025-11-04 11:39:00,B005,P021,502.01,GB,NL,true,false
2025-11-04 11:41:00,P077,Shop01,637.03,DK,NO,true,false
2025-11-04 11:42:00,B012,P033,456.30,FI,SE,true,false
2025-11-04 11:47:00,P026,Shop03,338.17,GB,NL,true,false
2025-11-04 11:48:00,P053,P077,420.70,SE,FI,true,false
2025-11-04 11:48:00,P052,P008,1453.65,FI,SE,true,false
2025-11-04 11:49:00,P014,B018,363.07,DK,GB,true,false
2025-11-04 11:50:00,B002,P010,310.71,SE,NL,true,false
2025-11-04 11:51:00,B002,P079,1138.20,SE,DK,true,false
2025-11-04 11:54:00,P036,P014,130.15,SE,FI,true,false
2025-11-04 11:55:00,P015,B013,1332.05,NO,CY,true,false
2025-11-04 11:55:00,P069,P032,524.89,GB,GB,false,false
2025-11-04 11:59:00,P079,P027,865.09,SE,FI,true,false
2025-11-04 11:59:00,P034,P061,1402.81,DK,FI,true,false
2025-11-04 12:00:00,P029,P042,652.18,DK,NO,true,false
2025-11-04 12:01:00,P073,P056,1493.57,GB,FI,true,false
2025-11-04 12:01:00,P069,P078,1417.85,SE,SE,false,false
2025-11-04 12:03:00,P058,P057,610.78,NO,DE,true,false
2025-11-04 12:07:00,P061,P018,1323.66,SE,FI,true,false
2025-11-04 12:07:00,B003,P053,652.45,NL,SE,true,false
2025-11-04 12:07:00,P049,P004,677.05,NO,DE,true,false
2025-11-04 12:12:00,B019,P019,325.09,SE,SE,false,false
2025-11-04 12:12:00,P027,P012,1203.69,FI,NL,true,false
2025-11-04 12:14:00,P028,B019,545.91,SE,NL,true,false
2025-11-04 12:16:00,P066,P015,1418.45,SE,SE,false,false
2025-11-04 12:17:00,P078,P076,575.03,SE,SE,false,false
2025-11-04 12:19:00,P074,P026,851.52,NL,NO,true,false
2025-11-04 12:20:00,P074,P070,1148.92,DK,GB,true,false
2025-11-04 12:20:00,P060,P030,701.99,FI,NO,true,false
2025-11-04 12:24:00,P054,P052,1443.12,SE,FI,true,false
2025-11-04 12:25:00,P074,P038,29.40,DE,SE,true,false
2025-11-04 12:30:00,P006,B020,995.94,NL,NO,true,false
2025-11-04 12:31:00,B015,P078,550.42,FI,DE,true,false
2025-11-04 12:33:00,P038,B009,52.34,SE,FI,true,false
2025-11-04 12:34:00,P021,Shop03,779.98,SE,CY,true,false
2025-11-04 12:34:00,P045,P009,504.64,FI,NO,true,false
2025-11-04 12:37:00,B007,B019,503.40,NL,NO,true,false
2025-11-04 12:37:00,P016,P012,1454.48,GB,CY,true,false
2025-11-04 12:40:00,P044,P036,816.09,NL,DK,true,false
2025-11-04 12:41:00,P074,P044,691.99,DE,SE,true,false
2025-11-04 12:42:00,P027,P026,468.34,DE,DK,true,false
2025-11-04 12:43:00,B011,P034,397.93,SE,SE,false,false
2025-11-04 12:46:00,P067,P016,261.07,NO,SE,true,false
2025-11-04 12:47:00,P010,P073,156.37,GB,SE,true,false
2025-11-04 12:49:00,B014,P053,1239.98,SE,CY,true,false
2025-11-04 12:49:00,B008,P056,1230.28,NL,NL,false,false
2025-11-04 12:49:00,P074,P046,1342.00,CY,SE,true,false
2025-11-04 12:50:00,P069,P063,438.32,FI,SE,true,false
2025-11-04 12:53:00,P068,P008,1371.21,GB,FI,true,false
2025-11-04 12:54:00,P047,B019,679.84,NO,SE,true,false
2025-11-04 12:56:00,B015,P020,982.66,SE,SE,false,false
2025-11-04 12:59:00,P060,P079,982.26,NO,SE,true,false
2025-11-04 13:01:00,P064,P027,472.98,FI,DK,true,false
2025-11-04 13:02:00,P019,P032,282.49,SE,SE,false,false
2025-11-04 13:02:00,P070,P049,1148.50,GB,SE,true,false
2025-11-04 13:10:00,P013,P002,536.03,NO,SE,true,false
2025-11-04 13:12:00,P017,P029,781.81,SE,NO,true,false
2025-11-04 13:19:00,P061,P033,209.73,GB,FI,true,false
2025-11-04 13:20:00,P055,P048,998.58,CY,SE,true,false
2025-11-04 13:26:00,P021,P054,275.18,GB,SE,true,false
2025-11-04 13:26:00,P009,P015,1453.72,NL,DE,true,false
2025-11-04 13:27:00,B004,P039,359.45,SE,DE,true,false
2025-11-04 13:33:00,P020,P018,1048.70,SE,SE,false,false
2025-11-04 13:33:00,P067,P074,1481.71,DK,SE,true,false
2025-11-04 13:38:00,P027,B015,998.21,FI,CY,true,false
2025-11-04 13:39:00,P042,P004,1179.24,FI,SE,true,false
2025-11-04 13:39:00,B006,B012,162.67,NL,CY,true,false
2025-11-04 13:42:00,P011,B016,160.29,DE,DK,true,false
2025-11-04 13:46:00,B005,P039,506.37,NL,CY,true,false
2025-11-04 13:47:00,B006,P024,560.30,SE,SE,false,false
2025-11-04 13:54:00,P069,P057,218.92,CY,SE,true,false
2025-11-04 13:56:00,P061,P003,1427.94,DK,FI,true,false
2025-11-04 13:56:00,P061,P005,1107.73,SE,DE,true,false
2025-11-04 13:56:00,P079,P014,389.67,DK,SE,true,false
2025-11-04 14:02:00,P049,P033,187.00,NL,DE,true,false
2025-11-04 14:03:00,P026,P024,41.20,SE,NO,true,false
2025-11-04 14:04:00,P008,B017,627.36,SE,NL,true,false
2025-11-04 14:07:00,B016,P036,990.08,GB,FI,true,false
2025-11-04 14:08:00,P013,P030,1463.13,SE,SE,false,false
2025-11-04 14:08:00,B013,P039,20.52,DK,GB,true,false
2025-11-04 14:10:00,P051,P042,37.33,NL,NL,false,false
2025-11-04 14:11:00,P051,P066,308.42,NO,SE,true,false
2025-11-04 14:12:00,B014,B016,543.83,CY,SE,true,false
2025-11-04 14:13:00,P057,P019,1014.91,FI,SE,true,false
2025-11-04 14:14:00,B009,P068,266.80,SE,SE,false,false
2025-11-04 14:14:00,P067,P014,151.09,CY,CY,false,false
2025-11-04 14:15:00,P045,P010,354.93,DK,SE,true,false
2025-11-04 14:16:00,P009,Shop01,560.82,SE,GB,true,false
2025-11-04 14:21:00,P024,P033,524.65,NL,GB,true,false
2025-11-04 14:22:00,P011,P002,169.67,NL,NO,true,false
2025-11-04 14:24:00,P067,P054,1342.74,NL,FI,true,false
2025-11-04 14:26:00,P008,B002,175.68,DK,DK,false,false
2025-11-04 14:28:00,P028,P059,939.54,GB,NL,true,false
2025-11-04 14:28:00,P056,P071,1476.78,SE,GB,true,false
2025-11-04 14:29:00,B005,P013,1008.66,FI,GB,true,false
2025-11-04 14:30:00,P030,B005,668.64,SE,GB,true,false
2025-11-04 14:35:00,B012,P038,206.92,FI,DK,true,false
2025-11-04 14:36:00,P068,P007,1204.38,FI,GB,true,false
2025-11-04 14:37:00,P022,B011,1043.33,NL,DK,true,false
2025-11-04 14:37:00,P064,P029,894.80,DK,SE,true,false
2025-11-04 14:38:00,P067,B006,586.23,CY,SE,true,false
2025-11-04 14:40:00,P016,P067,480.52,SE,CY,true,false
2025-11-04 14:42:00,P040,P027,1386.12,CY,CY,false,false
2025-11-04 14:43:00,P022,B002,958.78,CY,NO,true,false
2025-11-04 14:47:00,P079,P059,247.44,FI,DK,true,false
2025-11-04 14:49:00,B011,P063,849.79,CY,DE,true,false
2025-11-04 14:50:00,P021,B003,640.13,CY,NO,true,false
2025-11-04 14:52:00,P021,B018,1458.70,NO,DE,true,false
2025-11-04 14:53:00,B017,B012,245.04,CY,DE,true,false
2025-11-04 14:54:00,P045,P025,950.50,CY,DE,true,false
2025-11-04 14:54:00,P026,P036,92.39,DE,DK,true,false
2025-11-04 14:55:00,P047,P031,1306.65,NL,DE,true,false
2025-11-04 14:57:00,P052,P016,1094.45,CY,SE,true,false
2025-11-04 14:57:00,P033,B002,771.58,DE,DK,true,false
2025-11-04 15:09:00,B012,P044,808.59,DE,SE,true,false
2025-11-04 15:12:00,P012,B012,904.99,DE,DK,true,false
2025-11-04 15:13:00,P073,P024,55.73,FI,SE,true,false
2025-11-04 15:13:00,P072,B019,1297.95,FI,DE,true,false
2025-11-04 15:15:00,P071,P020,1007.93,DK,SE,true,false
2025-11-04 15:16:00,B011,P063,538.88,NL,FI,true,false
2025-11-04 15:18:00,P053,Shop03,61.99,NL,DK,true,false
2025-11-04 15:20:00,P080,P064,966.42,DE,NO,true,false
2025-11-04 15:21:00,P046,P079,816.59,NO,FI,true,false
2025-11-04 15:22:00,B008,P045,541.52,NO,DK,true,false
2025-11-04 15:28:00,P007,P042,698.14,DK,SE,true,false
2025-11-04 15:31:00,P029,B009,1475.23,NO,NO,false,false
2025-11-04 15:36:00,P013,P016,1450.76,NO,FI,true,false
2025-11-04 15:36:00,P067,P005,1411.49,DE,SE,true,false
2025-11-04 15:36:00,P011,P042,1499.17,NL,SE,true,false
2025-11-04 15:37:00,B007,B011,1357.61,DE,DE,false,false
2025-11-04 15:37:00,P040,P065,1056.34,GB,DK,true,false
2025-11-04 15:45:00,B016,P006,534.01,NL,NL,false,false
2025-11-04 15:48:00,P045,B020,1226.89,NL,SE,true,false
2025-11-04 15:48:00,P021,P022,497.68,SE,NO,true,false
2025-11-04 15:48:00,P072,P069,283.30,CY,SE,true,false
2025-11-04 15:53:00,P040,P013,1372.97,SE,DE,true,false
2025-11-04 15:58:00,P050,P014,1270.61,DK,CY,true,false
2025-11-04 16:00:00,P038,P032,1447.59,CY,NL,true,false
2025-11-04 16:01:00,B004,P064,1098.43,FI,SE,true,false
2025-11-04 16:03:00,B012,B017,550.36,SE,SE,false,false
2025-11-04 16:06:00,P065,B011,724.09,FI,SE,true,false
2025-11-04 16:06:00,P052,P074,1057.37,DE,DE,false,false
2025-11-04 16:13:00,B005,P058,478.54,DK,FI,true,false
2025-11-04 16:14:00,P073,Shop03,1316.43,DE,SE,true,false
2025-11-04 16:15:00,P077,B020,1143.06,SE,SE,false,false
2025-11-04 16:20:00,P001,P068,10156.06,SE,SE,false,true
2025-11-04 16:21:00,P068,P002,10156.06,SE,SE,false,true
2025-11-04 16:23:00,P002,X900,10156.06,SE,CY,true,true
2025-11-04 16:24:00,B010,P061,224.99,FI,SE,true,false
2025-11-04 16:26:00,P024,P067,879.73,CY,DE,true,false
2025-11-04 16:27:00,P048,P047,1352.08,NO,FI,true,false
2025-11-04 16:28:00,P064,P076,665.55,SE,SE,false,false
2025-11-04 16:29:00,P035,P074,1258.19,NL,CY,true,false
2025-11-04 16:31:00,P056,B011,1151.26,SE,DE,true,false
2025-11-04 16:34:00,P046,P010,1437.97,SE,FI,true,false
2025-11-04 16:35:00,P058,P072,982.41,FI,NL,true,false
2025-11-04 16:39:00,P009,P068,632.29,SE,NO,true,false
2025-11-04 16:45:00,P046,X900,18065.03,NL,CY,true,true
2025-11-04 16:46:00,P036,P073,392.98,SE,CY,true,false
2025-11-04 16:46:00,P046,X900,6953.06,DE,CY,true,true
2025-11-04 16:47:00,P034,B011,1199.26,FI,DK,true,false
2025-11-04 16:47:00,P046,X900,7626.24,SE,CY,true,true
2025-11-04 16:48:00,P046,X900,11227.64,SE,CY,true,true
2025-11-04 16:49:00,P070,B008,888.57,SE,CY,true,false
2025-11-04 16:49:00,P046,X900,4326.41,CY,CY,true,true
2025-11-04 16:50:00,P046,X900,19712.16,SE,CY,true,true
2025-11-04 16:51:00,P078,P030,1085.76,GB,NO,true,false
2025-11-04 16:53:00,P057,P054,843.36,CY,NO,true,false
2025-11-04 16:55:00,B010,P032,1197.42,CY,SE,true,false
2025-11-04 16:55:00,B011,P019,114.39,FI,SE,true,false
2025-11-04 17:00:00,P031,B005,1224.18,FI,SE,true,false
2025-11-04 17:02:00,P049,P027,1352.47,SE,DK,true,false
2025-11-04 17:06:00,P067,P012,1002.00,FI,GB,true,false
2025-11-04 17:06:00,P059,P024,1340.69,FI,SE,true,false
2025-11-04 17:06:00,B018,P016,604.46,NO,SE,true,false
2025-11-04 17:09:00,P057,P004,940.68,GB,SE,true,false
2025-11-04 17:09:00,P019,P077,384.34,DK,DE,true,false
2025-11-04 17:11:00,P069,P042,267.70,DK,DE,true,false
2025-11-04 17:15:00,P047,P019,374.39,NL,NO,true,false
2025-11-04 17:16:00,P077,P002,947.27,DE,SE,true,false
2025-11-04 17:18:00,B001,P055,618.27,DE,SE,true,false
2025-11-04 17:18:00,P069,P037,441.36,CY,DK,true,false
2025-11-04 17:22:00,P069,P007,1239.14,DE,GB,true,false
2025-11-04 17:24:00,P030,P048,1378.02,DE,SE,true,false
2025-11-04 17:26:00,P053,P049,431.57,NO,NL,true,false
2025-11-04 17:31:00,P024,P069,343.19,FI,SE,true,false
2025-11-04 17:31:00,P004,P063,174.39,GB,NL,true,false
2025-11-04 17:33:00,P022,P013,756.52,CY,SE,true,false
2025-11-04 17:33:00,P006,P025,1421.23,DK,CY,true,false
2025-11-04 17:33:00,P023,P066,568.82,SE,NO,true,false
2025-11-04 17:34:00,P004,P007,1450.82,DE,NO,true,false
2025-11-04 17:35:00,P064,P026,208.13,SE,NL,true,false
2025-11-04 17:36:00,P048,P009,1434.45,NO,CY,true,false
2025-11-04 17:36:00,P074,B010,807.25,DE,GB,true,false
2025-11-04 17:39:00,P044,P059,1394.34,GB,DE,true,false
2025-11-04 17:39:00,P050,P040,756.47,DK,SE,true,false
2025-11-04 17:40:00,P015,P021,1355.28,NL,SE,true,false
2025-11-04 17:41:00,P026,P037,494.07,NL,NO,true,false
2025-11-04 17:43:00,P074,B011,1298.34,DK,NO,true,false
2025-11-04 17:44:00,B019,P058,210.75,NO,SE,true,false
2025-11-04 17:45:00,P027,P064,325.97,CY,SE,true,false
2025-11-04 17:47:00,P074,P070,276.57,FI,SE,true,false
2025-11-04 17:50:00,P058,P015,1009.68,SE,FI,true,false
2025-11-04 17:50:00,P052,P006,550.32,NL,CY,true,false
2025-11-04 17:51:00,P040,P038,179.51,SE,CY,true,false
2025-11-04 17:55:00,B008,P020,907.58,CY,SE,true,false
2025-11-04 17:56:00,B004,B015,1372.33,DE,SE,true,false
2025-11-04 17:57:00,P057,B011,1272.04,SE,GB,true,false
2025-11-04 18:04:00,P003,B004,1239.52,NL,CY,true,false
2025-11-04 18:07:00,P029,B018,949.86,CY,GB,true,false
2025-11-04 18:09:00,P044,P033,1384.32,FI,NL,true,false
2025-11-04 18:09:00,P071,P041,103.94,SE,DE,true,false
2025-11-04 18:09:00,P006,P059,627.35,GB,NO,true,false
2025-11-04 18:12:00,B003,P008,599.14,SE,DK,true,false
2025-11-04 18:16:00,P021,P048,1115.21,DE,DK,true,false
2025-11-04 18:22:00,B002,P059,729.11,SE,NL,true,false
2025-11-04 18:23:00,P005,P019,1354.25,NO,SE,true,false
2025-11-04 18:24:00,P001,P073,106.46,DE,CY,true,false
2025-11-04 18:27:00,P079,P048,668.40,SE,NL,true,false
2025-11-04 18:32:00,P009,P029,292.27,NO,FI,true,false
2025-11-04 18:33:00,P069,P003,935.51,SE,FI,true,false
2025-11-04 18:34:00,P047,P029,233.72,SE,DE,true,false
2025-11-04 18:38:00,B019,P006,1001.06,GB,NO,true,false
2025-11-04 18:41:00,P050,P037,1034.70,DE,NL,true,false
2025-11-04 18:42:00,B013,P057,57.46,NL,SE,true,false
2025-11-04 18:49:00,P027,B013,490.52,CY,SE,true,false
2025-11-04 18:53:00,P050,P024,143.74,SE,NO,true,false
2025-11-04 18:53:00,P032,P078,802.26,GB,SE,true,false
2025-11-04 18:58:00,B016,P031,1030.66,CY,DK,true,false
2025-11-04 19:03:00,P026,P028,519.77,SE,DE,true,false
2025-11-04 19:06:00,B017,P006,220.69,DE,NL,true,false
2025-11-04 19:10:00,P020,P021,634.48,GB,CY,true,false
2025-11-04 19:10:00,P047,P033,304.19,DK,GB,true,false
2025-11-04 19:12:00,P063,P037,414.68,NL,SE,true,false
2025-11-04 19:15:00,P028,B012,302.63,NO,CY,true,false
2025-11-04 19:18:00,B012,Shop02,1424.17,SE,FI,true,false
2025-11-04 19:21:00,P042,B006,610.35,GB,NO,true,false
2025-11-04 19:21:00,B011,P023,448.82,SE,GB,true,false
2025-11-04 19:21:00,P006,P035,1130.00,NL,SE,true,false
2025-11-04 19:21:00,P071,P005,213.36,CY,SE,true,false
2025-11-04 19:21:00,P047,Shop03,778.62,DE,DE,false,false
2025-11-04 19:22:00,P027,P052,643.29,DE,NL,true,false
2025-11-04 19:23:00,P060,P071,1296.41,DE,FI,true,false
2025-11-04 19:24:00,P062,P022,1155.36,CY,FI,true,false
2025-11-04 19:24:00,P050,P005,1049.03,DK,DE,true,false
2025-11-04 19:26:00,P021,P072,837.44,NL,DK,true,false
2025-11-04 19:31:00,B006,P073,528.87,FI,SE,true,false
2025-11-04 19:34:00,B004,P058,464.47,CY,DE,true,false
2025-11-04 19:38:00,P064,P003,940.36,CY,DE,true,false
2025-11-04 19:39:00,B018,P079,805.27,SE,SE,false,false
2025-11-04 19:39:00,P041,P075,1358.68,NL,NL,false,false
2025-11-04 19:41:00,P040,P028,601.39,NL,SE,true,false
2025-11-04 19:41:00,P031,B010,473.82,NL,DE,true,false
2025-11-04 19:43:00,P051,P020,184.24,NO,FI,true,false
2025-11-04 19:44:00,P027,P050,859.74,SE,DK,true,false
2025-11-04 19:44:00,P032,P015,1002.53,SE,NL,true,false
2025-11-04 19:45:00,P044,P017,1415.50,DK,GB,true,false
2025-11-04 19:46:00,P058,P057,1429.51,NL,FI,true,false
2025-11-04 19:47:00,B008,P073,1158.48,DE,CY,true,false
2025-11-04 19:47:00,P020,P028,475.19,SE,FI,true,false
2025-11-04 19:47:00,P074,P003,468.01,NO,NL,true,false
2025-11-04 19:50:00,P026,P020,628.71,NL,NO,true,false
2025-11-04 19:50:00,P009,P011,51.77,SE,FI,true,false
2025-11-04 19:54:00,P012,P041,1398.71,FI,NO,true,false
2025-11-04 19:55:00,B015,P017,1148.68,NL,FI,true,false
2025-11-04 19:56:00,P048,P009,282.31,CY,DK,true,false
2025-11-04 19:57:00,P004,P063,491.48,SE,SE,false,false
2025-11-04 19:59:00,P067,P056,286.87,NL,SE,true,false
2025-11-04 19:59:00,P057,P075,866.43,NL,SE,true,false
2025-11-04 20:04:00,P023,P048,116.14,CY,NO,true,false
2025-11-04 20:07:00,P077,P017,803.86,FI,FI,false,false
2025-11-04 20:09:00,P019,B015,1130.82,DE,SE,true,false
2025-11-04 20:09:00,P035,P044,312.68,NL,DE,true,false
2025-11-04 20:10:00,P051,B002,1257.34,DK,CY,true,false
2025-11-04 20:10:00,P039,P071,430.95,NO,NL,true,false
2025-11-04 20:12:00,B016,P011,294.65,SE,SE,false,false
2025-11-04 20:16:00,P019,P070,871.64,NO,SE,true,false
2025-11-04 20:18:00,B017,P021,115.69,SE,NL,true,false
2025-11-04 20:20:00,B001,P068,305.11,NO,NL,true,false
2025-11-04 20:21:00,B001,P040,1032.41,DE,CY,true,false
2025-11-04 20:22:00,B014,P008,937.37,DE,SE,true,false
2025-11-04 20:23:00,P002,P056,1191.24,SE,SE,false,false
2025-11-04 20:26:00,P065,B002,442.40,DE,DK,true,false
2025-11-04 20:27:00,B008,P030,331.12,SE,DE,true,false
2025-11-04 20:28:00,P024,P065,29.34,SE,NO,true,false
2025-11-04 20:31:00,P028,P054,745.95,DK,SE,true,false
2025-11-04 20:34:00,B016,P025,357.61,SE,SE,false,false
2025-11-04 20:36:00,P034,B014,1262.79,NL,FI,true,false
2025-11-04 20:37:00,B019,P047,1053.15,CY,SE,true,false
2025-11-04 20:37:00,P024,P028,160.37,DE,NL,true,false
2025-11-04 20:38:00,B011,P024,714.43,CY,SE,true,false
2025-11-04 20:38:00,B013,P064,660.63,SE,NL,true,false
2025-11-04 20:42:00,P008,P046,1442.93,SE,FI,true,false
2025-11-04 20:43:00,B018,B012,679.98,SE,FI,true,false
2025-11-04 20:44:00,B018,P010,298.53,FI,NO,true,false
2025-11-04 20:44:00,P046,P053,708.12,NL,FI,true,false
2025-11-04 20:45:00,P062,P078,448.20,NO,GB,true,false
2025-11-04 20:47:00,P062,P048,759.55,NL,FI,true,false
2025-11-04 20:49:00,P012,P010,34.27,SE,FI,true,false
2025-11-04 20:50:00,B006,P014,926.60,SE,SE,false,false
2025-11-04 20:52:00,P045,B015,376.34,SE,DK,true,false
2025-11-04 20:55:00,P080,P010,251.24,NL,FI,true,false
2025-11-04 20:55:00,P018,Shop01,488.75,SE,DE,true,false
2025-11-04 20:57:00,P015,P003,1219.92,SE,NO,true,false
2025-11-04 20:59:00,P052,P060,1305.65,NL,NL,false,false
2025-11-04 21:01:00,P004,B004,973.10,DE,SE,true,false
2025-11-04 21:03:00,P042,P071,726.11,SE,FI,true,false
2025-11-04 21:06:00,P036,P059,428.41,CY,NL,true,false
2025-11-04 21:07:00,P038,B014,109.63,NO,GB,true,false
2025-11-04 21:09:00,P014,P067,261.80,NO,SE,true,false
2025-11-04 21:15:00,P027,P042,1038.66,FI,NL,true,false
2025-11-04 21:18:00,P021,P076,210.23,SE,SE,false,false
2025-11-04 21:20:00,P046,P080,734.18,SE,DK,true,false
2025-11-04 21:20:00,P063,P041,915.06,GB,NO,true,false
2025-11-04 21:20:00,P073,B017,861.42,GB,SE,true,false
2025-11-04 21:23:00,P060,B020,1366.51,SE,NL,true,false
2025-11-04 21:25:00,P023,P042,927.36,SE,DK,true,false
2025-11-04 21:26:00,B003,Shop02,606.07,SE,GB,true,false
2025-11-04 21:29:00,P078,B014,413.69,NL,DE,true,false
2025-11-04 21:36:00,P061,P009,46.21,FI,DE,true,false
2025-11-04 21:36:00,P061,P003,483.92,SE,DE,true,false
2025-11-04 21:40:00,P049,P072,252.33,NL,FI,true,false
2025-11-04 21:41:00,B008,P072,17486.29,SE,SE,false,true
2025-11-04 21:42:00,P072,P004,17486.29,SE,SE,false,true
2025-11-04 21:44:00,P002,P039,406.26,SE,DK,true,false
